onet_id,onet_title,ai_product_exposure_score,esco_title
25-1054.00,"Physics Teachers, Postsecondary",0.24546509511298245,"higher education lecturer,, mathematics lecturer,, physicist,, physics lecturer,, physics teacher secondary school"
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",0.24416312690960576,"anthropology lecturer,, archaeology lecturer,, history lecturer"
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",0.2372848200312989,"anthropology lecturer,, history lecturer,, sociology lecturer"
25-1063.00,"Economics Teachers, Postsecondary",0.3469840975678633,"business administration vocational teacher,, business economics researcher,, business lecturer,, business studies and economics teacher secondary school,, economics lecturer,, economist"
25-1064.00,"Geography Teachers, Postsecondary",0.22502831518849825,"earth science lecturer,, geographer,, geography teacher secondary school"
25-1065.00,"Political Science Teachers, Postsecondary",0.24582991523106373,"political scientist,, politics lecturer"
25-1066.00,"Psychology Teachers, Postsecondary",0.28233745909802244,"higher education lecturer,, psychologist,, psychology lecturer"
25-1067.00,"Sociology Teachers, Postsecondary",0.23662625493611408,"anthropology lecturer,, philosophy teacher secondary school,, sociologist,, sociology lecturer"
25-1071.00,"Health Specialties Teachers, Postsecondary",0.2490266462316152,"dentistry lecturer,, healthcare specialist lecturer,, higher education lecturer,, medicine lecturer,, nursing lecturer,, pharmacy lecturer,, veterinary medicine lecturer"
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",0.27086773391121216,"auxiliary nursing and midwifery vocational teacher,, healthcare specialist lecturer,, higher education lecturer,, medicine lecturer,, nursing lecturer"
25-1081.00,"Education Teachers, Postsecondary",0.24684343434343434,"education studies lecturer,, higher education lecturer"
25-1082.00,"Library Science Teachers, Postsecondary",0.25757575757575757,higher education lecturer
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",0.25757575757575757,higher education lecturer
25-1112.00,"Law Teachers, Postsecondary",0.2625906956892872,"higher education lecturer,, law lecturer"
25-1113.00,"Social Work Teachers, Postsecondary",0.1695108406972814,"social work lecturer,, social work practice educator,, sociology lecturer"
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",0.21683071962015157,"art studies lecturer,, art teacher secondary school,, drama teacher,, drama teacher secondary school,, fine arts instructor,, music instructor,, music teacher,, music teacher secondary school,, performing arts theatre instructor,, visual arts teacher"
25-1122.00,"Communications Teachers, Postsecondary",0.24189997125610807,"communication scientist,, communications lecturer,, journalism lecturer,, media scientist"
25-1123.00,"English Language and Literature Teachers, Postsecondary",0.230396354115809,"language school teacher,, linguistics lecturer,, literary scholar,, literature teacher at secondary school,, modern languages lecturer,, university literature lecturer"
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",0.23125347866419296,"language school teacher,, literary scholar,, modern languages lecturer,, sign language teacher,, university literature lecturer"
25-1125.00,"History Teachers, Postsecondary",0.20635040666801102,"historian,, history lecturer,, history teacher secondary school"
25-1126.00,"Philosophy and Religion Teachers, Postsecondary",0.21726073899986945,"philosopher,, philosophy lecturer,, philosophy teacher secondary school"
25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary",0.24664883238826898,"business lecturer,, economics lecturer,, education studies lecturer,, higher education lecturer,, law lecturer,, sociology lecturer"
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary",0.26136363636363635,"physical education teacher secondary school,, physical education vocational teacher"
25-1194.00,"Career/Technical Education Teachers, Postsecondary",0.2965053695091711,"air traffic instructor,, beauty vocational teacher,, business administration vocational teacher,, business and marketing vocational teacher,, design and applied arts vocational teacher,, fine arts instructor,, food service vocational teacher,, hairdressing vocational teacher,, industrial arts vocational teacher,, medical laboratory technology vocational teacher,, transport technology vocational teacher,, vocational teacher"
25-1199.00,"Postsecondary Teachers, All Other",0.3793103448275862,assessor of prior learning
25-2011.00,"Preschool Teachers, Except Special Education",0.1552197510092247,"early years teacher,, early years teaching assistant,, Freinet school teacher,, Montessori school teacher,, Steiner school teacher"
25-2012.00,"Kindergarten Teachers, Except Special Education",0.16105648737227682,"early years teacher,, Freinet school teacher,, Montessori school teacher"
25-2021.00,"Elementary School Teachers, Except Special Education",0.16981132075471697,primary school teacher
25-2022.00,"Middle School Teachers, Except Special and Career/Technical Education",0.2272727272727273,language school teacher
25-2023.00,"Career/Technical Education Teachers, Middle School",0.25128540305010894,"industrial arts vocational teacher,, secondary school teacher,, vocational teacher"
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education",0.19453669238461205,"art teacher secondary school,, classical languages teacher secondary school,, science teacher secondary school,, secondary school teacher"
25-2032.00,"Career/Technical Education Teachers, Secondary School",0.29690937164082076,"agriculture, forestry and fishery vocational teacher,, business and marketing vocational teacher,, design and applied arts vocational teacher,, food service vocational teacher,, hospitality vocational teacher,, industrial arts vocational teacher,, secondary school teacher,, transport technology vocational teacher,, travel and tourism vocational teacher,, vocational teacher"
25-2051.00,"Special Education Teachers, Preschool",0.18682793934456668,"early years special educational needs teacher,, special educational needs assistant,, special educational needs itinerant teacher,, special educational needs teacher,, special educational needs teacher primary school"
25-2055.00,"Special Education Teachers, Kindergarten",0.182897742771413,"early years special educational needs teacher,, special educational needs coordinator,, special educational needs itinerant teacher,, special educational needs teacher"
25-2056.00,"Special Education Teachers, Elementary School",0.18052873496762256,"special educational needs coordinator,, special educational needs itinerant teacher,, special educational needs teacher,, special educational needs teacher primary school"
25-2057.00,"Special Education Teachers, Middle School",0.16067277383766745,"learning support teacher,, special educational needs itinerant teacher,, special educational needs teacher"
25-2058.00,"Special Education Teachers, Secondary School",0.17869206555651898,"learning support teacher,, special educational needs assistant,, special educational needs itinerant teacher,, special educational needs teacher,, special educational needs teacher secondary school"
25-2059.01,Adapted Physical Education Specialists,0.2899159663865546,"sport therapist,, sports instructor"
25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.2840603840603841,"adult literacy teacher,, further education teacher,, language school teacher"
25-3021.00,Self-Enrichment Teachers,0.24357251171767302,"activity leader,, assistant outdoor animator,, life coach,, outdoor activities instructor,, social pedagogue,, specialised outdoor animator"
25-3031.00,"Substitute Teachers, Short-Term",0.19614097632673486,"primary school teaching assistant,, secondary school teacher,, secondary school teaching assistant"
25-3041.00,Tutors,0.11910669975186104,"learning mentor,, tutor"
25-3099.00,"Teachers and Instructors, All Other",0.26403405644557604,"bus driving instructor,, cabin crew instructor,, car driving instructor,, circus arts teacher,, driving instructor,, first aid instructor,, golf instructor,, horse riding instructor,, maritime instructor,, motorcycle instructor,, occupational driving instructor,, occupational railway instructor,, ski instructor,, snowboard instructor,, survival instructor,, swimming teacher,, truck driving instructor,, vessel steering instructor,, zoo educator"
25-4011.00,Archivists,0.21541146353646354,"archivist,, big data archive librarian,, collection manager,, cultural archive manager,, exhibition curator,, exhibition registrar,, information manager,, museum scientist"
25-4012.00,Curators,0.15486291486291487,"collection manager,, cultural visitor services manager,, exhibition curator,, exhibition registrar,, museum scientist,, zoo curator"
25-4013.00,Museum Technicians and Conservators,0.10551529224129844,"archivist,, art restorer,, book restorer,, conservator"
25-4022.00,Librarians and Media Collections Specialists,0.3215811965811966,"big data archive librarian,, information manager,, librarian"
25-4031.00,Library Technicians,0.2222222222222222,library assistant
25-9031.00,Instructional Coordinators,0.4058064516129032,"e-learning developer,, instructional designer"
25-9042.00,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",0.17758804011072615,"early years teaching assistant,, primary school teaching assistant,, secondary school teaching assistant,, special educational needs assistant"
25-9043.00,"Teaching Assistants, Special Education",0.20689655172413793,special educational needs assistant
25-9044.00,"Teaching Assistants, Postsecondary",0.36,university teaching assistant
27-1011.00,Art Directors,0.2843739995090925,"animation director,, art director,, creative director,, performance flying director,, production designer,, stage manager,, technical director,, video and motion picture director"
27-1012.00,Craft Artists,0.16450563499360896,"antique furniture reproducer,, artisan papermaker,, basketmaker,, carpet weaver,, ceramic painter,, ceramicist,, decorative painter,, glass artist,, glass painter,, guitar maker,, harp maker,, harpsichord maker,, made-up textile articles manufacturer,, porcelain painter,, wood painter"
27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators",0.19859732316896592,"artistic painter,, cartoonist,, conceptual artist,, decorative painter,, digital artist,, drawing artist,, illustrator"
27-1014.00,Special Effects Artists and Animators,0.3546349861567253,"3D animator,, 3D modeller,, animation layout artist,, animator,, digital artist,, special effects artist,, storyboard artist,, video artist"
27-1019.00,"Artists and Related Workers, All Other",0.2381755981080957,"community artist,, fortune teller,, location manager,, prop master/prop mistress"
27-1021.00,Commercial and Industrial Designers,0.23164983164983166,"automotive designer,, design engineer,, furniture designer,, industrial designer,, leather goods product developer,, textile product developer"
27-1022.00,Fashion Designers,0.17452560616697238,"clothing CAD technician,, clothing fashion designer,, clothing product grader,, costume designer,, digital prototyper,, fashion designer,, footwear 3D developer,, footwear designer,, leather goods CAD patternmaker,, leather goods designer,, textile designer"
27-1023.00,Floral Designers,0.2857142857142857,flower and garden specialised seller
27-1024.00,Graphic Designers,0.28421900161030594,"digital artist,, graphic designer,, illustrator"
27-1025.00,Interior Designers,0.2840133779264214,"interior architect,, interior designer,, interior planner"
27-1026.00,Merchandise Displayers and Window Trimmers,0.30067567567567566,"merchandiser,, visual merchandiser"
27-1027.00,Set and Exhibit Designers,0.20601105532064834,"head of workshop,, miniature set designer,, production designer,, set builder"
27-1029.00,"Designers, All Other",0.16555082166768106,"puppet designer,, pyrotechnic designer"
27-2011.00,Actors,0.07966347023354037,"actor/actress,, performance artist,, prompter,, puppeteer,, stand-up comedian,, variety artist,, voice-over artist"
27-2012.00,Producers and Directors,0.28630661119322204,"assistant stage director,, assistant video and motion picture director,, broadcasting programme director,, fight director,, producer,, radio producer,, stage director,, video and motion picture director,, video and motion picture producer"
27-2012.03,Media Programming Directors,0.3357142857142857,"broadcasting programme director,, radio producer,, video and motion picture director"
27-2012.04,Talent Directors,0.28078817733990147,"casting director,, talent agent"
27-2012.05,Media Technical Directors/Managers,0.2964859253431244,"assistant video and motion picture director,, broadcasting programme director,, post-production supervisor,, producer,, radio producer,, script supervisor,, technical director,, video and motion picture director,, video and motion picture producer"
27-2021.00,Athletes and Sports Competitors,0.4615384615384616,professional athlete
27-2022.00,Coaches and Scouts,0.2628050813755328,"football coach,, ice-skating coach,, physical education teacher secondary school,, sports coach,, sports instructor,, tennis coach"
27-2023.00,"Umpires, Referees, and Other Sports Officials",0,sports official
27-2031.00,Dancers,0.1377256983874631,"circus artist,, dance teacher,, dancer,, performing arts school dance instructor,, street performer,, variety artist"
27-2032.00,Choreographers,0.13913509263354465,"artistic coach,, choreographer,, choreologist,, dance répétiteur,, performing arts school dance instructor"
27-2041.00,Music Directors and Composers,0.17979161978354333,"choirmaster/choirmistress,, composer,, lyricist,, music arranger,, music director,, music producer,, musical conductor"
27-2042.00,Musicians and Singers,0.10178571428571428,"musician,, singer,, variety artist"
27-2091.00,"Disc Jockeys, Except Radio",0.15,disc jockey
27-2099.00,"Entertainers and Performers, Sports and Related Workers, All Other",0.18007923033389925,"psychic,, pyrotechnic designer,, stunt performer"
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,0.2505623973727422,"disc jockey,, entertainment journalist,, news anchor,, presenter"
27-3023.00,"News Analysts, Reporters, and Journalists",0.263543784220476,"business journalist,, crime journalist,, entertainment journalist,, foreign correspondent,, journalist,, magazine editor,, sports journalist"
27-3031.00,Public Relations Specialists,0.2833400167084378,"communication manager,, public affairs consultant,, public relations manager,, public relations officer,, spokesperson"
27-3041.00,Editors,0.29176652674755144,"book editor,, book publisher,, columnist,, copy editor,, editor-in-chief,, editorial assistant,, fact checker,, magazine editor,, newspaper editor"
27-3042.00,Technical Writers,0.4,technical communicator
27-3043.00,Writers and Authors,0.3811383061383061,"advertising copywriter,, blogger,, speechwriter,, writer"
27-3043.05,"Poets, Lyricists and Creative Writers",0.2910269679719395,"lyricist,, script writer,, vlogger,, writer"
27-3091.00,Interpreters and Translators,0.5084660857830194,"interpreter,, lawyer linguist,, localiser,, sign language interpreter,, subtitler,, translator"
27-3092.00,Court Reporters and Simultaneous Captioners,0.35294117647058826,court reporter
27-3099.00,"Media and Communication Workers, All Other",0.19230769230769232,audio describer
27-4011.00,Audio and Video Technicians,0.14412798110258224,"audio production technician,, audio-visual technician,, boom operator,, instrument technician,, media integration operator,, performance rental technician,, recording studio technician,, sound operator,, video technician"
27-4012.00,Broadcast Technicians,0.1248008658008658,"audio-visual technician,, broadcast technician,, media integration operator,, radio technician,, video technician"
27-4014.00,Sound Engineering Technicians,0.12099275145949588,"audio production technician,, audio-visual technician,, boom operator,, recording studio technician,, sound designer,, sound mastering engineer,, sound operator,, theatre technician"
27-4015.00,Lighting Technicians,0.10119249968039236,"followspot operator,, intelligent lighting engineer,, light board operator,, performance lighting technician,, stage technician,, theatre technician"
27-4021.00,Photographers,0.16171171171171173,"photographer,, photojournalist,, video artist"
27-4031.00,"Camera Operators, Television, Video, and Film",0.0709353421217828,"audio-visual technician,, camera operator,, performance video operator"
27-4032.00,Film and Video Editors,0.26741473616473616,"director of photography,, motion picture film developer,, video and motion picture editor,, video artist"
27-4099.00,"Media and Communication Equipment Workers, All Other",0.0999561114768488,"scenery technician,, stage machinist,, stagehand"
29-1011.00,Chiropractors,0.485682009247583,"chiropractic assistant,, chiropractor,, specialist chiropractor"
29-1021.00,"Dentists, General",0.3160137814148837,"dental practitioner,, dentistry lecturer,, specialist dentist"
29-1022.00,Oral and Maxillofacial Surgeons,0.35083226632522413,"dental practitioner,, specialist dentist"
29-1023.00,Orthodontists,0.29341198707395894,"dental practitioner,, dental technician,, specialist dentist"
29-1024.00,Prosthodontists,0.24944083694083696,"dental technician,, prosthetic-orthotics technician,, prosthetist-orthotist,, specialist dentist"
29-1031.00,Dietitians and Nutritionists,0.48645303610820856,"animal feed nutritionist,, dietetic technician,, dietitian,, prepared meals nutritionist,, weight loss consultant"
29-1041.00,Optometrists,0.3396012555219716,"optical technician,, optician,, optometrist,, orthoptist"
29-1051.00,Pharmacists,0.4803370717656432,"hospital pharmacist,, industrial pharmacist,, pharmaceutical quality specialist,, pharmacist,, pharmacy assistant,, pharmacy technician,, specialist pharmacist"
29-1071.00,Physician Assistants,0.5227272727272727,doctors' surgery assistant
29-1071.01,Anesthesiologist Assistants,0.4642857142857143,anaesthetic technician
29-1081.00,Podiatrists,0.513157894736842,"podiatrist,, podiatry assistant"
29-1122.00,Occupational Therapists,0.47739130434782606,"occupational therapist,, occupational therapy assistant"
29-1122.01,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",0.24694773825208607,"assistive technologist,, occupational therapy assistant,, rehabilitation support worker"
29-1123.00,Physical Therapists,0.424723213603992,"advanced physiotherapist,, kinesiologist,, osteopath,, physiotherapist,, physiotherapy assistant,, sport therapist"
29-1124.00,Radiation Therapists,0.3142857142857143,radiation therapist
29-1125.00,Recreational Therapists,0.45614035087719296,recreational therapist
29-1126.00,Respiratory Therapists,0.5590277777777778,"clinical perfusion scientist,, respiratory therapy technician"
29-1127.00,Speech-Language Pathologists,0.5,speech and language therapist
29-1128.00,Exercise Physiologists,0.2352941176470588,personal trainer
29-1129.00,"Therapists, All Other",0.47619047619047616,animal assisted therapist
29-1129.01,Art Therapists,0.4483348316851463,"art therapist,, dance therapist,, music therapist"
29-1129.02,Music Therapists,0.4301688493534305,"dance therapist,, music therapist,, recreational therapist"
29-1131.00,Veterinarians,0.18983959763519892,"alternative animal therapist,, animal chiropractor,, animal hydrotherapist,, animal massage therapist,, animal osteopath,, animal physiotherapist,, animal therapist,, aquatic animal health professional,, general veterinarian,, official veterinarian,, specialised veterinarian,, veterinary scientist"
29-1141.00,Registered Nurses,0.38317191283292984,"advanced nurse practitioner,, auxiliary nursing and midwifery vocational teacher,, nurse responsible for general care,, specialist nurse"
29-1141.01,Acute Care Nurses,0.3918482647296207,"advanced nurse practitioner,, nurse responsible for general care,, specialist nurse"
29-1141.02,Advanced Practice Psychiatric Nurses,0.3854354943218634,"advanced nurse practitioner,, nurse responsible for general care,, psychotherapist,, specialist nurse"
29-1141.03,Critical Care Nurses,0.3928571428571429,"advanced nurse practitioner,, specialist nurse"
29-1141.04,Clinical Nurse Specialists,0.3908249740574196,"advanced nurse practitioner,, midwife,, nurse responsible for general care,, specialist nurse"
29-1151.00,Nurse Anesthetists,0.4623376623376623,"anaesthetic technician,, doctors' surgery assistant,, specialist nurse"
29-1161.00,Nurse Midwives,0.38265306122448983,"advanced nurse practitioner,, auxiliary nursing and midwifery vocational teacher,, midwife,, specialist nurse"
29-1171.00,Nurse Practitioners,0.3691817183763705,"advanced nurse practitioner,, general practitioner,, midwife,, nurse responsible for general care,, specialist nurse"
29-1181.00,Audiologists,0.4222222222222222,audiologist
29-1211.00,Anesthesiologists,0.385989010989011,"anaesthetic technician,, specialised doctor"
29-1212.00,Cardiologists,0.3076923076923077,specialised doctor
29-1213.00,Dermatologists,0.3076923076923077,specialised doctor
29-1214.00,Emergency Medicine Physicians,0.3076923076923077,specialised doctor
29-1215.00,Family Medicine Physicians,0.2951505016722408,"general practitioner,, specialised doctor"
29-1216.00,General Internal Medicine Physicians,0.2911066237563366,"general practitioner,, physiologist,, specialised doctor"
29-1217.00,Neurologists,0.3076923076923077,specialised doctor
29-1218.00,Obstetricians and Gynecologists,0.3076923076923077,specialised doctor
29-1221.00,"Pediatricians, General",0.3076923076923077,specialised doctor
29-1222.00,"Physicians, Pathologists",0.32787274453941123,"biomedical scientist,, specialised doctor,, specialist biomedical scientist"
29-1223.00,Psychiatrists,0.3076923076923077,specialised doctor
29-1224.00,Radiologists,0.3870043000477783,"diagnostic radiographer,, nuclear medicine radiographer,, radiation therapist,, radiographer,, specialised doctor"
29-1229.01,Allergists and Immunologists,0.2707448619398305,"epidemiologist,, immunologist,, specialised doctor"
29-1229.02,Hospitalists,0.2826086956521739,general practitioner
29-1229.03,Urologists,0.3076923076923077,specialised doctor
29-1229.04,Physical Medicine and Rehabilitation Physicians,0.3840244478962653,"advanced physiotherapist,, physiotherapist,, specialised doctor"
29-1229.05,Preventive Medicine Physicians,0.2951505016722408,"general practitioner,, specialised doctor"
29-1229.06,Sports Medicine Physicians,0.30090497737556565,"specialised doctor,, sport therapist"
29-1241.00,"Ophthalmologists, Except Pediatric",0.37618264088852327,"optometrist,, orthoptist,, specialised doctor"
29-1242.00,"Orthopedic Surgeons, Except Pediatric",0.3076923076923077,specialised doctor
29-1243.00,Pediatric Surgeons,0.3076923076923077,specialised doctor
29-1291.00,Acupuncturists,0.4978021978021978,"acupuncturist,, complementary therapist,, traditional chinese medicine therapist"
29-1292.00,Dental Hygienists,0.3142857142857143,dental hygienist
29-1299.01,Naturopathic Physicians,0.4704619454619455,"acupuncturist,, aromatherapist,, complementary therapist,, homeopath,, shiatsu practitioner,, traditional chinese medicine therapist"
29-1299.02,Orthoptists,0.410427807486631,"optometrist,, orthoptist"
29-2011.00,Medical and Clinical Laboratory Technologists,0.3648652830638125,"bacteriology technician,, biomedical scientist,, biomedical scientist advanced,, cytology screener,, medical laboratory assistant,, medical laboratory manager,, scientific laboratory technician,, specialist biomedical scientist"
29-2011.01,Cytogenetic Technologists,0.30618212197159567,"cytology screener,, geneticist,, microbiologist"
29-2011.02,Cytotechnologists,0.35241301907968575,"bacteriology technician,, biomedical scientist,, cytology screener"
29-2011.04,Histotechnologists,0.32407407407407407,"biomedical scientist,, cytology screener"
29-2012.00,Medical and Clinical Laboratory Technicians,0.3864195965036301,"anatomical pathology technician,, bacteriology technician,, biochemistry technician,, biomedical scientist,, cytology screener,, medical laboratory assistant,, scientific laboratory technician"
29-2012.01,Histology Technicians,0.37703696343402227,"biology technician,, cytology screener,, medical laboratory assistant,, scientific laboratory technician"
29-2031.00,Cardiovascular Technologists and Technicians,0.5555555555555556,clinical perfusion scientist
29-2032.00,Diagnostic Medical Sonographers,0.4565217391304348,"diagnostic radiographer,, radiographer"
29-2033.00,Nuclear Medicine Technologists,0.3368606701940035,"medical physics expert,, nuclear medicine radiographer,, radiation therapist"
29-2034.00,Radiologic Technologists and Technicians,0.40683229813664595,"diagnostic radiographer,, nuclear medicine radiographer,, radiation therapist,, radiographer"
29-2035.00,Magnetic Resonance Imaging Technologists,0.4565217391304348,"diagnostic radiographer,, radiographer"
29-2036.00,Medical Dosimetrists,0.2962962962962963,medical physics expert
29-2042.00,Emergency Medical Technicians,0.3225806451612903,emergency ambulance driver
29-2043.00,Paramedics,0.44642857142857145,paramedic in emergency responses
29-2051.00,Dietetic Technicians,0.432716049382716,"diet cook,, dietetic technician,, prepared meals nutritionist"
29-2052.00,Pharmacy Technicians,0.4437486064659978,"medical goods specialised seller,, pharmacist,, pharmacy assistant,, pharmacy technician"
29-2053.00,Psychiatric Technicians,0.27100654218345377,"assistant clinical psychologist,, mental health social worker,, mental health support worker,, occupational therapy assistant"
29-2055.00,Surgical Technologists,0.5141895141895142,"anaesthetic technician,, clinical perfusion scientist,, doctors' surgery assistant"
29-2056.00,Veterinary Technologists and Technicians,0.16335697399527188,"veterinary nurse,, veterinary technician"
29-2057.00,Ophthalmic Medical Technicians,0.410427807486631,"optometrist,, orthoptist"
29-2061.00,Licensed Practical and Licensed Vocational Nurses,0.29627100840336135,"healthcare assistant,, home care aide,, nurse assistant,, palliative care social worker"
29-2072.00,Medical Records Specialists,0.7057777777777777,"clinical coder,, medical administrative assistant,, medical records clerk,, medical transcriptionist,, picture archiving and communication systems administrator"
29-2081.00,"Opticians, Dispensing",0.3636363636363637,optician
29-2091.00,Orthotists and Prosthetists,0.4,prosthetist-orthotist
29-2092.00,Hearing Aid Specialists,0.23809523809523808,audiology technician
29-2099.01,Neurodiagnostic Technologists,0.43478260869565216,diagnostic radiographer
29-2099.05,Ophthalmic Medical Technologists,0.4117647058823529,optometrist
29-9021.00,Health Information Technologists and Medical Registrars,0.5061535898717309,"clinical informatics manager,, ICT information and knowledge manager,, information manager,, medical records manager,, picture archiving and communication systems administrator"
29-9091.00,Athletic Trainers,0.427705223880597,"chiropractor,, physiotherapist"
29-9092.00,Genetic Counselors,0.35714285714285715,geneticist
29-9093.00,Surgical Assistants,0.47410194380782616,"anaesthetic technician,, clinical perfusion scientist,, doctors' surgery assistant,, healthcare assistant,, nurse assistant"
29-9099.01,Midwives,0.4224489795918367,"maternity support worker,, midwife"
31-1121.00,Home Health Aides,0.17635756056808688,"adult community care worker,, care at home worker,, disability support worker,, home care aide,, residential care home worker"
31-1122.00,Personal Care Aides,0.17282790309106097,"care at home worker,, companion,, disability support worker,, home care aide"
31-1131.00,Nursing Assistants,0.4139705882352941,"healthcare assistant,, nurse assistant"
31-1132.00,Orderlies,0.5135135135135135,hospital porter
31-1133.00,Psychiatric Aides,0.4139705882352941,"healthcare assistant,, nurse assistant"
31-2011.00,Occupational Therapy Assistants,0.2704216073781291,"occupational therapy assistant,, rehabilitation support worker"
31-2012.00,Occupational Therapy Aides,0.43478260869565216,occupational therapy assistant
31-2021.00,Physical Therapist Assistants,0.46949389012040443,"acupuncturist,, chiropractic assistant,, complementary therapist,, massage therapist,, occupational therapy assistant,, physiotherapy assistant,, podiatry assistant,, sport therapist"
31-2022.00,Physical Therapist Aides,0.525,physiotherapy assistant
31-9011.00,Massage Therapists,0.3892119282744283,"complementary therapist,, massage therapist,, masseur/masseuse,, shiatsu practitioner"
31-9091.00,Dental Assistants,0.3119047619047619,"dental chairside assistant,, dental hygienist"
31-9092.00,Medical Assistants,0.566579254079254,"chiropractic assistant,, doctors' surgery assistant,, medical administrative assistant,, medical records clerk"
31-9093.00,Medical Equipment Preparers,0.43595898530109056,"medical laboratory assistant,, respiratory therapy technician,, sterile services technician"
31-9094.00,Medical Transcriptionists,0.7688888888888888,"clinical coder,, medical records clerk,, medical transcriptionist"
31-9095.00,Pharmacy Aides,0.5133333333333334,"pharmacy assistant,, pharmacy technician"
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,0.15302656645930565,"animal care attendant,, animal shelter worker,, kennel worker,, veterinary nurse"
31-9097.00,Phlebotomists,0.3333333333333333,phlebotomist
31-9099.01,Speech-Language Pathology Assistants,0.5,speech and language therapist
33-1011.00,First-Line Supervisors of Correctional Officers,0.391304347826087,correctional services manager
33-1012.00,First-Line Supervisors of Police and Detectives,0.2774725274725275,"police commissioner,, police inspector"
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,0.42307692307692313,"chief fire officer,, fire commissioner"
33-1091.00,First-Line Supervisors of Security Workers,0.2,security guard supervisor
33-1099.00,"First-Line Supervisors of Protective Service Workers, All Other",0.6153846153846154,mine rescue officer
33-2011.00,Firefighters,0.3035969899665552,"chief fire officer,, fire service vehicle operator,, firefighter,, industrial firefighter,, marine firefighter"
33-2021.00,Fire Inspectors and Investigators,0.5,fire inspector
33-2022.00,Forest Fire Inspectors and Prevention Specialists,0.24889810733730877,"fire inspector,, forest ranger,, forest worker,, forester,, forestry inspector,, forestry technician"
33-3011.00,Bailiffs,0.24808184143222506,"court bailiff,, court enforcement officer"
33-3012.00,Correctional Officers and Jailers,0.3034255599472991,"correctional services manager,, court bailiff,, juvenile correctional officer,, prison officer,, probation officer"
33-3021.00,Detectives and Criminal Investigators,0.3486166007905139,"criminal investigator,, police detective,, private detective"
33-3021.02,Police Identification and Records Officers,0.32727272727272727,"criminal investigator,, police detective"
33-3021.06,Intelligence Analysts,0.3636363636363637,intelligence officer
33-3031.00,Fish and Game Wardens,0,game keeper
33-3041.00,Parking Enforcement Workers,0.28685897435897434,"civil enforcement officer,, street warden"
33-3051.00,Police and Sheriff's Patrol Officers,0.2852956394881861,"civil enforcement officer,, court bailiff,, criminal investigator,, police detective,, police inspector,, police officer,, street warden"
33-3051.04,Customs and Border Protection Officers,0.36449275362318845,"customs and excise officer,, customs officer,, immigration officer,, import export specialist"
33-3052.00,Transit and Railroad Police,0.25213675213675213,"civil enforcement officer,, police officer"
33-9011.00,Animal Control Workers,0.14285714285714285,animal welfare inspector
33-9021.00,Private Detectives and Investigators,0.3249817010686576,"criminal investigator,, intelligence officer,, police detective,, police officer,, private detective,, store detective"
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,0.09090909090909093,"casino pit boss,, gaming inspector"
33-9032.00,Security Guards,0.22881070542360865,"airport security officer,, crowd controller,, gate guard,, hospitality establishment security officer,, security guard"
33-9091.00,Crossing Guards and Flaggers,0.06107954545454546,"crossing guard,, level crossing signalperson,, rail switchperson,, rail traffic controller"
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",0.2980952380952381,"coastguard watch officer,, life guard,, swimming facility attendant"
33-9093.00,Transportation Security Screeners,0.28928571428571426,"airport security officer,, hand luggage inspector"
33-9094.00,School Bus Monitors,0.0625,school bus attendant
35-1011.00,Chefs and Head Cooks,0.1980396597044615,"chef,, cook,, diet cook,, fish cook,, grill cook,, head chef,, industrial cook,, private chef"
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,0.28997070613629355,"head sommelier,, quick service restaurant team leader,, restaurant manager"
35-2011.00,"Cooks, Fast Food",0.2177777777777778,"cook,, quick service restaurant crew member"
35-2012.00,"Cooks, Institution and Cafeteria",0.20381303084841024,"chef,, cook,, diet cook,, fish cook,, grill cook,, head chef,, industrial cook,, pizzaiolo,, private chef"
35-2013.00,"Cooks, Private Household",0.19122749231444885,"chef,, cook,, diet cook,, private chef"
35-2014.00,"Cooks, Restaurant",0.1902271597044615,"chef,, cook,, diet cook,, fish cook,, grill cook,, industrial cook,, pizzaiolo,, private chef"
35-2015.00,"Cooks, Short Order",0.19420479302832244,"cook,, grill cook,, quick service restaurant crew member"
35-2021.00,Food Preparation Workers,0.1715542521994135,"food service worker,, kitchen assistant"
35-3011.00,Bartenders,0.28457869634340227,"bartender,, cocktail bartender"
